id_reserva,fecha_reserva,inicio_estancia,final_estancia,precio_noche,id_cliente,id_hotel
36f786e7-864d-4b5e-988c-6fb2abb17849,2025-02-25,2025-03-01,2025-03-02,119.0,ID8221,ID21
55dc46c8-fb97-4afc-b33f-3c2c430da7e2,2025-02-25,2025-03-01,2025-03-02,119.0,ID8222,ID22
cd367f78-6207-42c8-86c2-88adbbd2f50a,2025-02-09,2025-03-01,2025-03-02,458.34,ID8223,ID6
6898054d-7c0c-4eff-b562-97821a2095f4,2025-02-06,2025-03-01,2025-03-02,249.86,ID8224,ID5
caf15a63-0391-4f33-9399-f69112f07550,2025-02-09,2025-03-01,2025-03-02,249.05,ID8225,ID9
66200190-a24f-4ec2-afb4-6607dbb4927c,2025-02-06,2025-03-01,2025-03-02,175.1,ID8226,ID13
3bca9def-3f0e-4fdd-b76c-5c87a795d7ad,2025-02-04,2025-03-01,2025-03-02,178.97,ID8227,ID4
fd2550fc-38b0-422a-8abf-d429cffe983a,2025-02-01,2025-03-01,2025-03-02,240.28,ID8228,ID14
651137ba-9c25-42df-95a0-1e413f8708d1,2025-02-25,2025-03-01,2025-03-02,107.0,ID8229,ID23
eacc85eb-560d-418c-aa09-06fc70322016,2025-02-11,2025-03-01,2025-03-02,348.61,ID8230,ID12
01dff021-ec2d-40d3-ae76-b657f9c12d4a,2025-02-11,2025-03-01,2025-03-02,152.96,ID8231,ID5
24104df1-cb21-4211-b27d-b322a44246fa,2025-02-11,2025-03-01,2025-03-02,418.33,ID8232,ID17
6eead1d4-5086-40f5-9d05-741f9943f53f,2025-02-10,2025-03-01,2025-03-02,444.39,ID8233,ID8
902486a0-a747-47c1-a1dd-c8ba97c4ba05,2025-02-25,2025-03-01,2025-03-02,90.0,ID8234,ID25
9069f81a-9dd9-4331-8f39-16e44df203c6,2025-02-07,2025-03-01,2025-03-02,223.12,ID8235,ID11
bb65075a-b48d-4abf-9e58-761e3b535d52,2025-02-09,2025-03-01,2025-03-02,372.92,ID8236,ID15
bc7d1473-cec8-42a0-9b37-85ef39a1c727,2025-02-12,2025-03-01,2025-03-02,147.4,ID8237,ID9
23cb2e29-65d5-45b5-8080-2c9e991b0608,2025-02-25,2025-03-01,2025-03-02,172.0,ID8238,ID20
f8153f8c-9f03-482d-8188-fa9260caffbe,2025-02-07,2025-03-01,2025-03-02,277.95,ID8239,ID16
29ba38ba-bd6b-48df-880f-30544d0de9e6,2025-02-25,2025-03-01,2025-03-02,90.0,ID8240,ID25
cfa6659d-d6c0-4f8d-8d76-b4b5eae31176,2025-02-01,2025-03-01,2025-03-02,430.6,ID8241,ID11
7c602ef9-874c-40ee-a996-9e32df9f3226,2025-02-01,2025-03-01,2025-03-02,426.01,ID8242,ID16
a48da698-3f4f-4d0a-8906-f2ea6bafa611,2025-02-05,2025-03-01,2025-03-02,299.02,ID8243,ID4
2403c45b-f556-41da-b5dc-c9e430011e42,2025-02-01,2025-03-01,2025-03-02,173.06,ID8244,ID6
33c9ef7a-07d3-4038-96e7-f03969e7fc78,2025-02-03,2025-03-01,2025-03-02,462.82,ID8245,ID11
1ce2cfd9-370b-48ae-9656-f00d8adb4d51,2025-02-04,2025-03-01,2025-03-02,52.63,ID8246,ID1
f11a3e46-1ca7-4918-86e7-56ead2e80c6e,2025-02-03,2025-03-01,2025-03-02,442.71,ID8247,ID0
8e153988-0838-4b84-8961-bf7205535cb5,2025-02-06,2025-03-01,2025-03-02,446.37,ID8248,ID5
e61079c6-4905-47d8-9c96-38e5e73f3009,2025-02-01,2025-03-01,2025-03-02,226.93,ID8249,ID9
c68bdaf7-3a76-45d2-88ec-e60f8d8b9d79,2025-02-25,2025-03-01,2025-03-02,117.0,ID8250,ID26
44cab7bd-f9dc-42d9-b4ab-db7355bd5fa2,2025-02-07,2025-03-01,2025-03-02,226.91,ID8251,ID11
62a9ba69-f218-4353-ac83-45bc350c0568,2025-02-09,2025-03-01,2025-03-02,362.27,ID8252,ID10
47dfc421-89ad-4510-9d9c-4ecb2bda731e,2025-02-11,2025-03-01,2025-03-02,348.17,ID8253,ID0
eb21fd8b-f4c2-44e5-b1c8-e90fd0c0c701,2025-02-25,2025-03-01,2025-03-02,110.0,ID8254,ID19
c1e679df-b144-412f-aef8-b1217e65a571,2025-02-25,2025-03-01,2025-03-02,116.0,ID8255,ID24
1761f2ad-aac8-4809-9921-0b485d9fbf7f,2025-02-08,2025-03-01,2025-03-02,347.63,ID8256,ID15
bb7a712f-cc32-476d-996b-f770403f38f2,2025-02-03,2025-03-01,2025-03-02,228.88,ID8257,ID9
11bcf9ac-44fb-44f6-aa2e-6cd19b65bfe4,2025-02-09,2025-03-01,2025-03-02,264.1962884615385,ID8258,ID8
54ab5ab3-c448-45f3-af4a-601b4f6912ca,2025-02-05,2025-03-01,2025-03-02,225.23,ID8259,ID8
fc16acd9-7bbe-4929-ac2b-38df09fc0a40,2025-02-07,2025-03-01,2025-03-02,402.69,ID8260,ID5
8bd27fe6-1893-471b-8fb8-4dc310c963dc,2025-02-09,2025-03-01,2025-03-02,240.85,ID8261,ID12
b87b8a12-0665-46e5-81c0-e828ee1b2ddd,2025-02-09,2025-03-01,2025-03-02,136.63,ID8262,ID14
4672b575-8146-41b5-8e7d-5bc6d2102f2b,2025-02-25,2025-03-01,2025-03-02,86.0,ID8263,ID27
bbcc57ca-2f57-424b-9f66-27bd430be1d9,2025-02-09,2025-03-01,2025-03-02,86.85,ID8264,ID4
4e5c50dc-93fe-457e-88d2-d078c821f5d2,2025-02-25,2025-03-01,2025-03-02,119.0,ID8265,ID22
15177cda-a4cb-4fbe-a8b4-2312d27cba13,2025-02-07,2025-03-01,2025-03-02,434.15,ID8266,ID11
f05a4df2-7f05-47ed-bbcc-7904d23ba639,2025-02-25,2025-03-01,2025-03-02,119.0,ID8267,ID21
9e9c19d5-8ada-4dcc-8fbf-c9af4d1e2e10,2025-02-25,2025-03-01,2025-03-02,117.0,ID8268,ID26
537f3bc2-91a8-4f0e-a135-a27a6d9949a3,2025-02-25,2025-03-01,2025-03-02,99.0,ID8269,ID28
c8bf3b4d-18cc-4308-a256-c6e04450cb20,2025-02-07,2025-03-01,2025-03-02,265.12,ID8270,ID6
5b938f16-b1da-4986-89b0-959bec1def09,2025-02-01,2025-03-01,2025-03-02,349.38,ID8271,ID18
45984acf-bb68-4493-afb4-5480b9952606,2025-02-25,2025-03-01,2025-03-02,117.0,ID8272,ID26
fb77b446-1fbc-4c7d-af1c-6daecf05af11,2025-02-05,2025-03-01,2025-03-02,476.9,ID8273,ID17
05d029f4-ce33-4e08-8f36-da8512fa959d,2025-02-06,2025-03-01,2025-03-02,486.23,ID8274,ID12
016c4d3a-c0cb-4322-bcc0-6712dd7f5206,2025-02-10,2025-03-01,2025-03-02,494.51,ID8275,ID18
80a3102b-ffae-4b81-8894-a889b5961141,2025-02-09,2025-03-01,2025-03-02,59.44,ID8276,ID6
1c91e80c-d920-47ba-9e52-4c6dff50cc0d,2025-02-06,2025-03-01,2025-03-02,419.87,ID8277,ID5
a1885339-65b7-4ab6-b3a7-c85335425677,2025-02-25,2025-03-01,2025-03-02,119.0,ID8278,ID22
cfc4fb23-2742-43ad-ba64-b2405624ac63,2025-02-25,2025-03-01,2025-03-02,172.0,ID8279,ID20
24356483-9b2b-4f6a-af1e-4942bb397d7b,2025-02-02,2025-03-01,2025-03-02,119.98,ID8280,ID12
47d872c7-a4ed-422f-bfe5-0005ed8ed2b1,2025-02-25,2025-03-01,2025-03-02,172.0,ID8281,ID20
8b41bd8f-a3ec-4269-9278-abc0aca53ea4,2025-02-25,2025-03-01,2025-03-02,116.0,ID8282,ID24
6595a448-59fc-4725-a1bc-c6f3108cf83e,2025-02-08,2025-03-01,2025-03-02,135.16,ID8283,ID9
15818b87-21fb-4051-b122-e53c624780ac,2025-02-03,2025-03-01,2025-03-02,245.54,ID8284,ID13
b742f184-eafa-4d7f-ac78-5834103be2e2,2025-02-25,2025-03-01,2025-03-02,90.0,ID8285,ID25
0dbf0f81-f12b-49da-b80a-d1d40bfc375d,2025-02-12,2025-03-01,2025-03-02,370.85,ID8286,ID17
b481d924-aac4-4d5c-809e-07b7d338716b,2025-02-02,2025-03-01,2025-03-02,404.77,ID8287,ID2
192cbd89-5315-4b51-806e-127b51f98e58,2025-02-25,2025-03-01,2025-03-02,119.0,ID8288,ID22
19a3a4d3-4e98-46fd-a119-aa9b97d96980,2025-02-25,2025-03-01,2025-03-02,90.0,ID8289,ID25
d684ea8b-edb8-4a4f-8868-cc4d8b1fda3a,2025-02-03,2025-03-01,2025-03-02,128.65,ID8290,ID17
3435adff-95f4-40c1-9b8b-6329948ad7ea,2025-02-25,2025-03-01,2025-03-02,116.0,ID8291,ID24
fc79b300-94f1-4ebb-9e6b-f11d95acb233,2025-02-12,2025-03-01,2025-03-02,194.39,ID8292,ID7
71235a55-a959-45ad-baac-9ead1dc622f3,2025-02-25,2025-03-01,2025-03-02,116.0,ID8293,ID24
5af66427-e9ad-4f0f-bfb7-4daba897b89e,2025-02-08,2025-03-01,2025-03-02,166.15,ID8294,ID18
72298d6a-5029-4bb8-ba60-92783c1de042,2025-02-09,2025-03-01,2025-03-02,410.64,ID8295,ID12
a818ad07-b206-4842-96d3-7c1c2b3c5d48,2025-02-06,2025-03-01,2025-03-02,442.44,ID8296,ID5
f8bb8b51-fb1c-43ed-b933-4ec378acaded,2025-02-05,2025-03-01,2025-03-02,149.34,ID8297,ID12
7dc1baca-1c3d-42e8-865e-6ea026afc3e6,2025-02-25,2025-03-01,2025-03-02,172.0,ID8298,ID20
746f6c43-81d3-4715-acd2-3c4619007170,2025-02-08,2025-03-01,2025-03-02,302.86,ID8299,ID15
6090f674-b910-4bc6-8266-b1eb81aa6371,2025-02-05,2025-03-01,2025-03-02,366.11,ID8300,ID8
37554899-d73e-4f36-a998-21dfdef1cd53,2025-02-07,2025-03-01,2025-03-02,400.99,ID8301,ID18
988690d8-cec8-437b-ac84-2ef95e205823,2025-02-02,2025-03-01,2025-03-02,127.27,ID8302,ID1
871ff8e3-1351-4098-9597-95a4d9ca40e1,2025-02-11,2025-03-01,2025-03-02,57.11,ID8303,ID14
ea0a2d5b-ec29-4647-9c6e-a47c70a14755,2025-02-11,2025-03-01,2025-03-02,125.72,ID8304,ID12
b92eb03d-0d54-4fe3-98b7-41f0ec39dd5a,2025-02-02,2025-03-01,2025-03-02,227.86,ID8305,ID13
18f46b4c-3378-4b47-98c5-340d00724282,2025-02-12,2025-03-01,2025-03-02,278.91,ID8306,ID4
dbe749df-32dc-4302-995d-1cf0f512ca97,2025-02-02,2025-03-01,2025-03-02,330.11,ID8307,ID1
af30e9f8-6b8e-464f-afb7-2b559ed3afe6,2025-02-05,2025-03-01,2025-03-02,260.77,ID8308,ID17
c69ddb43-053b-44bb-a560-0714723790f2,2025-02-25,2025-03-01,2025-03-02,90.0,ID8309,ID25
c60f97a4-3d7d-4ecd-86fc-944d86e3e6b1,2025-02-25,2025-03-01,2025-03-02,116.0,ID8310,ID24
87633819-90aa-48bf-99f7-e06b40fea4e3,2025-02-07,2025-03-01,2025-03-02,433.71,ID8311,ID0
e841fa42-d736-4821-ac90-4b784964b2a4,2025-02-25,2025-03-01,2025-03-02,119.0,ID8312,ID22
351fbaf4-5ae2-48c4-8853-676dd09de69d,2025-02-07,2025-03-01,2025-03-02,373.91,ID8313,ID14
3b9f7b41-c089-4234-9280-3a589b5291a7,2025-02-07,2025-03-01,2025-03-02,353.93,ID8314,ID11
4a69cea7-d455-4328-9128-f01d4b4b60c7,2025-02-25,2025-03-01,2025-03-02,172.0,ID8315,ID20
eb4b9b06-00b1-45ff-9c7d-a4e2486e839a,2025-02-04,2025-03-01,2025-03-02,482.58,ID8316,ID11
78992e4c-d57d-4119-8ecf-3e6aee150e03,2025-02-06,2025-03-01,2025-03-02,96.52,ID8317,ID1
4e902a57-179d-44d2-b065-99a7a592fa86,2025-02-25,2025-03-01,2025-03-02,110.0,ID8318,ID19
3cb7f1b5-099e-4ec6-a57a-97b74233d627,2025-02-08,2025-03-01,2025-03-02,63.77,ID8319,ID13
87f38de0-f0e0-4b7b-9b78-87bb0a2eb629,2025-02-02,2025-03-01,2025-03-02,480.3,ID8320,ID8
4b8cdde9-9422-444d-a874-7eff310623af,2025-02-06,2025-03-01,2025-03-02,483.79,ID8321,ID14
e158fbca-186b-4cc1-8a7d-106d40d4c6e7,2025-02-09,2025-03-01,2025-03-02,150.42,ID8322,ID7
65ece9d8-c997-44b0-b2ac-e3f3dedfd344,2025-02-11,2025-03-01,2025-03-02,357.32,ID8323,ID18
e79df944-4a33-4208-af6e-227423151bc5,2025-02-05,2025-03-01,2025-03-02,336.49,ID8324,ID17
b0d660d2-77fa-4fba-8104-8c5f1e42121c,2025-02-25,2025-03-01,2025-03-02,119.0,ID8325,ID21
536bf07c-1ed7-44ae-b288-2ccbf286aef7,2025-02-11,2025-03-01,2025-03-02,207.01,ID8326,ID7
ae703e12-87bb-4efa-91cf-f1343b080519,2025-02-06,2025-03-01,2025-03-02,78.81,ID8327,ID10
880f14dd-7a1d-4878-b0d9-1544bb0bb77c,2025-02-12,2025-03-01,2025-03-02,295.14,ID8328,ID14
5e6de469-0753-47e4-920b-acfa4e3146e0,2025-02-25,2025-03-01,2025-03-02,172.0,ID8329,ID20
42947834-5749-4614-93cc-8e3f5a9edd00,2025-02-25,2025-03-01,2025-03-02,116.0,ID675,ID24
db91b2e4-53d1-4f35-a1ff-788751febece,2025-02-25,2025-03-01,2025-03-02,119.0,ID8330,ID21
8cad8b4b-61d8-44fb-9873-f76253e85491,2025-02-25,2025-03-01,2025-03-02,119.0,ID8331,ID22
0753070e-7001-44dc-9953-a2306f7addfd,2025-02-09,2025-03-01,2025-03-02,120.64,ID8332,ID0
83a4d558-ca46-4897-ab32-f4ff7948603e,2025-02-25,2025-03-01,2025-03-02,107.0,ID8333,ID23
d2557360-0d24-40cb-acb5-bd2542bae5e2,2025-02-01,2025-03-01,2025-03-02,480.64,ID8334,ID4
b7d5ba46-e8b3-473f-94f4-b9e0d7c8b80c,2025-02-25,2025-03-01,2025-03-02,116.0,ID8335,ID24
04f8e6a0-bf6d-47ec-8f37-05a85ec045e3,2025-02-04,2025-03-01,2025-03-02,395.85,ID8336,ID16
392dc040-71f3-43c0-9e45-693fe6a3e42d,2025-02-03,2025-03-01,2025-03-02,143.59,ID8337,ID8
9fb6e9f2-254c-4460-a1eb-6d8acfe7a9cd,2025-02-08,2025-03-01,2025-03-02,498.2,ID8338,ID16
16d0427e-bb92-413a-8b28-2b52772664b6,2025-02-12,2025-03-01,2025-03-02,119.08,ID8339,ID18
8b3a1b34-68dd-4429-93fa-c561ca8137c6,2025-02-25,2025-03-01,2025-03-02,107.0,ID8340,ID23
bf96e47a-1e32-4e19-80b7-cd1ea787b272,2025-02-07,2025-03-01,2025-03-02,444.71,ID8341,ID14
0f2ec4a1-87dc-45c6-aed9-5b0aeae999d2,2025-02-03,2025-03-01,2025-03-02,413.09,ID8342,ID9
7781e956-2957-443a-bf14-b7dec63ca06f,2025-02-25,2025-03-01,2025-03-02,119.0,ID8343,ID21
9036e1f9-d1b3-431f-ba08-03f433071279,2025-02-25,2025-03-01,2025-03-02,110.0,ID8344,ID19
ec182fe6-db4d-444c-abcd-550b124068f3,2025-02-11,2025-03-01,2025-03-02,439.0,ID8345,ID5
58aebecc-a3aa-44f4-89bd-adc676a27244,2025-02-01,2025-03-01,2025-03-02,105.78,ID8346,ID12
f1931909-ffbc-47a4-8f76-319c666e75b2,2025-02-09,2025-03-01,2025-03-02,262.05,ID8347,ID3
8597dbac-e990-4e1d-a8e3-47b581f999cb,2025-02-25,2025-03-01,2025-03-02,110.0,ID8348,ID19
319ab68f-ced9-4cb2-b1a7-eaeb4aca5b6a,2025-02-10,2025-03-01,2025-03-02,459.44,ID8349,ID4
b8c3ea1e-9633-4cfe-be21-35971e986c03,2025-02-09,2025-03-01,2025-03-02,225.92,ID8350,ID9
3213054d-e76d-4d79-a80b-ad35d525e8ab,2025-02-10,2025-03-01,2025-03-02,404.94,ID8351,ID0
4ca63d49-f828-48ff-ac3d-61b12b8495e6,2025-02-07,2025-03-01,2025-03-02,377.98,ID8352,ID5
f969227b-31d7-41a3-9ab4-7b2e8279b3d4,2025-02-11,2025-03-01,2025-03-02,311.04,ID8353,ID12
975f4571-56ad-4201-8bfe-3ff5aa3f1709,2025-02-12,2025-03-01,2025-03-02,108.31,ID8354,ID5
126de30e-4151-441e-bfbb-bf44c3b9efd8,2025-02-05,2025-03-01,2025-03-02,418.14,ID8355,ID12
32c2abe8-0550-40e9-b2eb-5b12b760b3fb,2025-02-25,2025-03-01,2025-03-02,172.0,ID8356,ID20
ae96d735-f195-4a67-9e4f-7bee4327ef0e,2025-02-25,2025-03-01,2025-03-02,86.0,ID8357,ID27
2c5ce2d8-088d-4868-b2c3-22e9210242f7,2025-02-05,2025-03-01,2025-03-02,104.97,ID8358,ID7
13da96fc-4c71-40c9-a5e9-2eb19f2b3af4,2025-02-25,2025-03-01,2025-03-02,172.0,ID8359,ID20
9ef63d26-c6cd-4b1f-af2a-1bbf57d9fc0b,2025-02-02,2025-03-01,2025-03-02,109.91,ID8360,ID2
2001ebcc-dd45-47de-8c97-818b54f2b857,2025-02-25,2025-03-01,2025-03-02,99.0,ID8361,ID28
0d02df7b-d56b-4761-ac0a-84b3d2dcf002,2025-02-02,2025-03-01,2025-03-02,341.55,ID8362,ID3
ee10e132-9007-4fbb-8306-e0ef43f708ce,2025-02-03,2025-03-01,2025-03-02,383.07,ID8363,ID3
c5217ab2-79fa-45ad-ae78-c72f4b090f14,2025-02-03,2025-03-01,2025-03-02,472.28,ID8364,ID6
4beb353b-4b3e-48df-8f15-f2b75d9a2ec5,2025-02-25,2025-03-01,2025-03-02,119.0,ID8365,ID21
bc9ba7f9-f6d4-4c3a-ae55-572fd34747ca,2025-02-01,2025-03-01,2025-03-02,461.58,ID8366,ID7
69342952-b7d6-4c70-8a9c-6e91c716eef7,2025-02-25,2025-03-01,2025-03-02,107.0,ID8367,ID23
29af7faa-1921-47c6-92a9-2b1f9d2d9c9c,2025-02-05,2025-03-01,2025-03-02,258.34,ID8368,ID2
d9ff62a9-5911-478d-8fe7-f3f346cf4f18,2025-02-08,2025-03-01,2025-03-02,68.16,ID8369,ID4
1b81b1aa-5c2d-4a82-863f-e0686e1fa070,2025-02-03,2025-03-01,2025-03-02,58.4,ID8370,ID17
8dc202c2-d5d2-4861-ae6c-8df44f56ff73,2025-02-11,2025-03-01,2025-03-02,411.04,ID8371,ID2
62d07ca2-5bee-4490-b4cd-f1aab248f94c,2025-02-06,2025-03-01,2025-03-02,426.54,ID8372,ID12
da454099-1425-43d6-97ff-40dc91d13f4b,2025-02-25,2025-03-01,2025-03-02,110.0,ID8373,ID19
f0b0598e-5e0b-4c13-adfa-525496619b47,2025-02-25,2025-03-01,2025-03-02,99.0,ID8374,ID28
cbf28b41-22fb-40ac-ac6d-07bfea8a2dc7,2025-02-04,2025-03-01,2025-03-02,324.11,ID8375,ID17
7921ba11-f698-4262-80d7-2d9a88e29ae5,2025-02-07,2025-03-01,2025-03-02,481.82,ID8376,ID3
73a1abc4-c4a6-44e5-bf2b-b869017299fb,2025-02-11,2025-03-01,2025-03-02,70.33,ID8377,ID1
9f3e3e1a-1511-4de5-a399-7b0f2e05943a,2025-02-02,2025-03-01,2025-03-02,250.2,ID8378,ID4
8c815edf-58c3-47b6-8bfa-c7eaa6457cce,2025-02-25,2025-03-01,2025-03-02,90.0,ID8379,ID25
db58253d-3024-4752-a8aa-c489486ce7f9,2025-02-02,2025-03-01,2025-03-02,408.86,ID8380,ID17
f426b3d7-7432-4f54-9d4b-4e1705801cd5,2025-02-25,2025-03-01,2025-03-02,119.0,ID8381,ID21
7d628ed8-e9b5-448c-bf09-50ad0f88f5fc,2025-02-04,2025-03-01,2025-03-02,487.19,ID8382,ID10
6e3bfd89-70e8-4aa4-81e5-093359cc40e8,2025-02-25,2025-03-01,2025-03-02,110.0,ID8383,ID19
0df50ed5-7eb9-4e3e-b374-b556e3467dbe,2025-02-12,2025-03-01,2025-03-02,498.78,ID8384,ID13
82dd3fec-1644-46dd-bdf1-608699f1332f,2025-02-25,2025-03-01,2025-03-02,117.0,ID8385,ID26
c02e382f-4b46-4ca4-8d45-43300a9623c7,2025-02-09,2025-03-01,2025-03-02,306.69,ID8386,ID8
68c35457-b4b6-417d-9808-9456da349615,2025-02-25,2025-03-01,2025-03-02,107.0,ID8387,ID23
98099829-00cd-483e-b4a5-7ac449aa96a1,2025-02-03,2025-03-01,2025-03-02,131.68,ID8388,ID6
88aea275-46af-4ec4-9a5c-98580d8ebc15,2025-02-04,2025-03-01,2025-03-02,317.79,ID8389,ID11
1fdb69ab-6b96-421b-b2fe-d528d1b14ca7,2025-02-02,2025-03-01,2025-03-02,256.32,ID8390,ID4
96510511-e282-4227-82e8-171e97be40de,2025-02-25,2025-03-01,2025-03-02,119.0,ID8391,ID22
a0c42cf3-7b9b-47d7-960b-cc8b372ebc39,2025-02-04,2025-03-01,2025-03-02,314.01,ID8392,ID17
ddb39f0e-570e-465f-b1bf-2ab11b68b7ec,2025-02-04,2025-03-01,2025-03-02,176.33,ID8393,ID5
84b9aa3d-e7ce-4d28-9a6f-358e67124fa0,2025-02-25,2025-03-01,2025-03-02,86.0,ID8394,ID27
e6c2b396-b340-4782-9204-6e9981557928,2025-02-25,2025-03-01,2025-03-02,116.0,ID8395,ID24
1d6bb405-170d-4ead-b07b-e009e27566c7,2025-02-05,2025-03-01,2025-03-02,309.78,ID8396,ID16
88e8eb35-c051-4d3f-9ef9-84fd0b1962b5,2025-02-07,2025-03-01,2025-03-02,363.16,ID8397,ID8
e8bda06b-6487-40d1-bb1d-345d896e2ca3,2025-02-25,2025-03-01,2025-03-02,107.0,ID8398,ID23
7e263c54-fbfb-4bee-b4d4-7d60fd1ad3fa,2025-02-08,2025-03-01,2025-03-02,446.86,ID8399,ID1
3bc8c22a-acdb-4d03-bba0-542f68b9dcdf,2025-02-25,2025-03-01,2025-03-02,86.0,ID8400,ID27
6f1743e6-5d45-43e2-ae09-3e3b378bc8ad,2025-02-08,2025-03-01,2025-03-02,437.34,ID8401,ID18
45d5cd13-9bf8-452a-9b47-9d9c74e24ff2,2025-02-05,2025-03-01,2025-03-02,295.73,ID8402,ID14
d793a887-183c-4849-b675-c2256597c1e7,2025-02-02,2025-03-01,2025-03-02,228.16,ID8403,ID17
27999f09-2c0b-40af-af7b-888475242321,2025-02-25,2025-03-01,2025-03-02,117.0,ID8404,ID26
a2002b08-1114-4eee-87a5-92cc30c96b0c,2025-02-25,2025-03-01,2025-03-02,119.0,ID8405,ID22
dade3d5a-fae2-4d65-abb5-538d481f2c03,2025-02-12,2025-03-01,2025-03-02,314.31,ID8406,ID9
8f749637-9ee7-4b3f-95b2-43e37c9efc40,2025-02-25,2025-03-01,2025-03-02,86.0,ID8407,ID27
bb7041b5-70dd-40aa-857e-752669453e2d,2025-02-11,2025-03-01,2025-03-02,401.82,ID8408,ID0
fe6eae86-2c42-4565-bdbb-34b0104ee730,2025-02-25,2025-03-01,2025-03-02,119.0,ID8409,ID22
df579b10-5866-42ff-b69b-2c4a29fc9e6f,2025-02-25,2025-03-01,2025-03-02,110.0,ID8410,ID19
8e22a823-f174-4caa-b736-d7d1c9426c91,2025-02-04,2025-03-01,2025-03-02,99.63,ID8411,ID8
d7d83f0a-d9e6-4158-91a9-210e6fdd73cf,2025-02-25,2025-03-01,2025-03-02,117.0,ID8412,ID26
4d7469b0-b6dd-4e16-af6b-4c965e09c3ca,2025-02-25,2025-03-01,2025-03-02,86.0,ID8413,ID27
16e94ab2-c50f-44a0-8a53-991919d4b6f2,2025-02-01,2025-03-01,2025-03-02,338.1,ID8414,ID0
8695d6a1-7ff4-4e5b-9a26-e73ffaf473f2,2025-02-03,2025-03-01,2025-03-02,395.86,ID8415,ID1
17e94fd4-f01d-4437-bd7b-e31b8c1de4fe,2025-02-06,2025-03-01,2025-03-02,63.94,ID8416,ID14
9fbec207-effb-48cd-84a1-5fa85f400481,2025-02-25,2025-03-01,2025-03-02,119.0,ID8417,ID22
49aa5c99-35a4-460f-b90f-84f679be431e,2025-02-12,2025-03-01,2025-03-02,464.4,ID8418,ID18
14481850-4054-455b-8ec6-1fcfc812edd7,2025-02-25,2025-03-01,2025-03-02,119.0,ID8419,ID22
b73fd210-b406-487b-b379-5392270170ba,2025-02-08,2025-03-01,2025-03-02,383.34,ID8420,ID10
199f15f8-2498-4cdc-b85f-1197270469c0,2025-02-03,2025-03-01,2025-03-02,484.75,ID8421,ID1
8690b2f6-62de-4c1b-b8a9-8f9069bc7689,2025-02-03,2025-03-01,2025-03-02,278.31,ID8422,ID17
e5873f8b-f74b-4174-80f2-a4003a5699f4,2025-02-25,2025-03-01,2025-03-02,107.0,ID8423,ID23
de40bec9-63fd-442f-90b2-b54f77c83c01,2025-02-04,2025-03-01,2025-03-02,82.41,ID8424,ID15
abd257bb-f5c2-4cd3-b317-835d5a81787d,2025-02-25,2025-03-01,2025-03-02,99.0,ID8425,ID28
a242f9b6-fc0b-4bd0-ae60-d369f0ed7356,2025-02-06,2025-03-01,2025-03-02,354.73,ID8426,ID15
7262d3e7-85a4-4b8d-876a-7b112471c0bf,2025-02-09,2025-03-01,2025-03-02,343.46,ID8427,ID5
d4dc3bd5-b1e1-46b1-a18c-7f9bc2e48788,2025-02-11,2025-03-01,2025-03-02,92.25,ID8428,ID6
8d7b832d-126b-4222-bdf7-4d31180e56c9,2025-02-25,2025-03-01,2025-03-02,119.0,ID8429,ID22
df8cde36-0bcb-413e-9da1-f9afb58fcfd6,2025-02-09,2025-03-01,2025-03-02,278.53,ID8430,ID6
7d333a39-19d8-441d-bb06-110e3a294159,2025-02-04,2025-03-01,2025-03-02,135.83,ID8431,ID18
33b8bc2d-e054-4093-a401-cf0e9e3f5b94,2025-02-10,2025-03-01,2025-03-02,456.88,ID8432,ID12
e4bf13b2-b582-48d1-87e7-3d4130aa3d16,2025-02-12,2025-03-01,2025-03-02,108.44,ID8433,ID2
02432430-76bd-46a6-bf53-610c77221424,2025-02-02,2025-03-01,2025-03-02,377.61,ID8434,ID17
5ea8687a-f850-4e93-996a-1e35150021b8,2025-02-12,2025-03-01,2025-03-02,468.35,ID8435,ID11
5a9d7e70-2e78-4506-950d-e97e431e5c5a,2025-02-01,2025-03-01,2025-03-02,157.04,ID8436,ID0
f7f35dcb-55ac-4f35-856c-a3025e2a3252,2025-02-03,2025-03-01,2025-03-02,120.13,ID8437,ID8
39737df8-9197-4b51-9f4d-d3edbde766f0,2025-02-08,2025-03-01,2025-03-02,160.54,ID8438,ID15
ffecbd34-cbd2-48f5-b02b-a2790a2feb24,2025-02-07,2025-03-01,2025-03-02,406.48,ID8439,ID0
a9b1610f-5bb6-4dfb-8aa6-5cb44ccec62b,2025-02-25,2025-03-01,2025-03-02,172.0,ID8440,ID20
ad90a0e0-f773-4c24-a1b8-ca6069d8483b,2025-02-04,2025-03-01,2025-03-02,205.09,ID8441,ID10
8ed34afb-15b3-446a-bb31-f838deb7b638,2025-02-04,2025-03-01,2025-03-02,66.53,ID8442,ID12
00c09bfb-21ac-4658-84b3-6bd7cbc71988,2025-02-09,2025-03-01,2025-03-02,137.54,ID8443,ID3
32ed9ed1-a957-42a2-94b0-be90865aec9b,2025-02-25,2025-03-01,2025-03-02,90.0,ID8444,ID25
ebf82639-daf6-4d07-acef-3aec50ba41df,2025-02-10,2025-03-01,2025-03-02,409.68,ID8445,ID11
fea3d209-318c-4b85-8e50-c9604eed5753,2025-02-04,2025-03-01,2025-03-02,297.95,ID8446,ID17
